id,month,abg_sku,combo_code,upc,brand,valid_from,valid_to,description,combo_pack_price,qty_items,qty_value,qty_unit,fline_price,combo_price,total_savings,comments
12050,2026-04,6222540,6222541,82242018340,738522,2026-04-01,2026-04-30,COPPOLA DMD SHIMWB24,103.08,3   B,3.0,B,11.09,8.4,33.0,"CONTAINS: 3BTL-750M EA ,SHIMMER,PROSECCO,VIBRAN SB & PG 12P"
12051,2026-04,6222640,6222541,82242018333,664772,2026-04-01,2026-04-30,COPPOLA DMD VIB SB24,103.08,3   B,3.0,B,11.09,8.4,33.0,"CONTAINS: 3BTL-750M EA ,SHIMMER,PROSECCO,VIBRAN SB & PG 12P"
12052,2026-04,9480140,6222541,82242017268,667815,2026-04-01,2026-04-30,COPPOLA DMD PROSECCO,103.08,3   B,3.0,B,12.09,9.15,33.0,"CONTAINS: 3BTL-750M EA ,SHIMMER,PROSECCO,VIBRAN SB & PG 12P"
12053,2026-04,6603340,6603344,811559021558,686143,2026-04-01,2026-04-30,EGGO BRUNCH CREAM 6P,162.81,1   C,1.0,C,22.09,18.08,36.0,CONTAINS: 1CS-750ML SUGARLND EGGO BRNCH & 3BT 750ML RYDR CP
12054,2026-04,6865540,6603344,811559021312,728138,2026-04-01,2026-04-30,SUGAR SHINE RYDR CP6,162.81,3   B,3.0,B,22.09,18.08,36.0,CONTAINS: 1CS-750ML SUGARLND EGGO BRNCH & 3BT 750ML RYDR CP
12055,2026-04,4507140,6766015,839552000554,503921,2026-04-01,2026-04-30,VAL D'OCA EX DRY DOC,300.0,1   C,1.0,C,12.66,9.36,105.54,CONTAINS: 3CS 1.5L MEZZA PG & 1CS 750ML VAL D'OCA EX DRY
12056,2026-04,6766016,6766015,87241881094,459262,2026-04-01,2026-04-30,MEZZA PINOT GRIG 24,300.0,3   C,3.0,C,14.09,10.42,105.54,CONTAINS: 3CS 1.5L MEZZA PG & 1CS 750ML VAL D'OCA EX DRY
12057,2026-04,6766016,6766025,87241881094,459262,2026-04-01,2026-04-30,MEZZA PINOT GRIG 24,233.99,3   C,3.0,C,14.09,10.12,91.63,CONTAINS: 1.5L-3CS MEZZA PINOT GRIGIO & 187ML 1CS PINOT GRI
12058,2026-04,6766082,6766025,8724188094,616136,2026-04-01,2026-04-30,MEZZA PG DOCG25 8X3,233.99,1   C,1.0,C,9.0,6.46,91.63,CONTAINS: 1.5L-3CS MEZZA PINOT GRIGIO & 187ML 1CS PINOT GRI
12059,2026-04,6766016,6766050,87241881094,459262,2026-04-01,2026-04-30,MEZZA PINOT GRIG 24,292.29,3   C,3.0,C,14.09,10.36,105.21,CONTAINS: 1.5L-3CS MEZZA PINOT GRIGIO & 750ML 1CS DOMENICA
12060,2026-04,6766343,6766050,87241880851,616137,2026-04-01,2026-04-30,MEZZA DOMENICA PG 24,292.29,1   C,1.0,C,11.99,8.81,105.21,CONTAINS: 1.5L-3CS MEZZA PINOT GRIGIO & 750ML 1CS DOMENICA
12061,2026-04,6766041,6766055,87241881063,459262,2026-04-01,2026-04-30,MEZZA PINOT GRIGIO24,311.99,3   C,3.0,C,9.33,6.49,135.97,CONTAINS: 750ML-4CS MEZZA PINOT GRIGIO & 1CS PG ROSE DELISA
12062,2026-04,6766140,6766055,87241880691,597243,2026-04-01,2026-04-30,MEZZ PG RS DELISA 21,311.99,1   C,1.0,C,9.33,6.49,135.97,CONTAINS: 750ML-4CS MEZZA PINOT GRIGIO & 1CS PG ROSE DELISA
12063,2026-04,6766041,6766059,87241881063,459262,2026-04-01,2026-04-30,MEZZA PINOT GRIGIO24,311.99,3   C,3.0,C,9.33,6.49,135.97,CONTAINS: 3CS 750ML PINOT GRIGIO & 1CS 750ML DINOTTE RBLEND
12064,2026-04,6766942,6766059,87241880554,517272,2026-04-01,2026-04-30,MEZZA DINOTTE RED 22,311.99,1   C,1.0,C,9.33,6.49,135.97,CONTAINS: 3CS 750ML PINOT GRIGIO & 1CS 750ML DINOTTE RBLEND
12065,2026-04,6766041,6766060,87241881063,459262,2026-04-01,2026-04-30,MEZZA PINOT GRIGIO24,103.92,1   C,1.0,C,9.33,6.49,45.39,CONTAINS: 1CS 750ML PINOT GRIGIO & 4BTL 750ML DINOTTE RED
12066,2026-04,6766942,6766060,87241880554,517272,2026-04-01,2026-04-30,MEZZA DINOTTE RED 22,103.92,4   B,4.0,B,9.33,6.49,45.39,CONTAINS: 1CS 750ML PINOT GRIGIO & 4BTL 750ML DINOTTE RED
12067,2026-04,6709031,6771033,87241881155,459269,2026-04-01,2026-04-30,MEZZA MERLOT ART 23,320.0,1   C,1.0,C,14.09,10.49,109.54,"CONTAINS: 1.5L-1CS EA MEZZA CAB, MERLOT, CHARD, PG & PN"
12068,2026-04,6765022,6771033,87241881100,459264,2026-04-01,2026-04-30,MEZZA CHARD ART 24,320.0,1   C,1.0,C,14.09,10.49,109.54,"CONTAINS: 1.5L-1CS EA MEZZA CAB, MERLOT, CHARD, PG & PN"
12069,2026-04,6766016,6771033,87241881094,459262,2026-04-01,2026-04-30,MEZZA PINOT GRIG 24,320.0,1   C,1.0,C,14.09,10.49,109.54,"CONTAINS: 1.5L-1CS EA MEZZA CAB, MERLOT, CHARD, PG & PN"
12070,2026-04,6766225,6771033,87241881278,459267,2026-04-01,2026-04-30,MEZZA PINOT NOIR 24,320.0,1   C,1.0,C,14.66,10.92,109.54,"CONTAINS: 1.5L-1CS EA MEZZA CAB, MERLOT, CHARD, PG & PN"
12071,2026-04,6771034,6771033,87241881117,459266,2026-04-01,2026-04-30,MEZZA CAB SAU ART 23,320.0,1   C,1.0,C,14.66,10.92,109.54,"CONTAINS: 1.5L-1CS EA MEZZA CAB, MERLOT, CHARD, PG & PN"
12072,2026-04,6771446,6771442,87241881926,597250,2026-04-01,2026-04-30,MEZZA VENTESSA PG 24,359.52,2   C,2.0,C,11.99,7.49,216.0,CONTAINS: 2CS 750ML PG & 1 CS EA 750ML PGRS & RED BLEND
12073,2026-04,6771542,6771442,87241881933,804449,2026-04-01,2026-04-30,MEZZA VENT PG ROSE24,359.52,1   C,1.0,C,11.99,7.49,216.0,CONTAINS: 2CS 750ML PG & 1 CS EA 750ML PGRS & RED BLEND
12074,2026-04,6771640,6771442,87241881940,700200,2026-04-01,2026-04-30,MEZZA VENTESSA RB 23,359.52,1   C,1.0,C,11.99,7.49,216.0,CONTAINS: 2CS 750ML PG & 1 CS EA 750ML PGRS & RED BLEND
12075,2026-04,6771446,6771444,87241881926,597250,2026-04-01,2026-04-30,MEZZA VENTESSA PG 24,143.88,6   B,6.0,B,11.99,7.99,71.94,CONTAINS: 6BTLS EA 750ML PINOT GRIO & PG ROSE & RED BLEND
12076,2026-04,6771542,6771444,87241881933,804449,2026-04-01,2026-04-30,MEZZA VENT PG ROSE24,143.88,6   B,6.0,B,11.99,7.99,71.94,CONTAINS: 6BTLS EA 750ML PINOT GRIO & PG ROSE & RED BLEND
12077,2026-04,6771640,6771444,87241881940,700200,2026-04-01,2026-04-30,MEZZA VENTESSA RB 23,143.88,6   B,6.0,B,11.99,7.99,71.94,CONTAINS: 6BTLS EA 750ML PINOT GRIO & PG ROSE & RED BLEND
12078,2026-04,6780843,6780940,854559000062,434677,2026-04-01,2026-04-30,STEMMARI MOSCATO 24,162.0,6   B,6.0,B,9.33,6.75,61.92,CONTAINS: 6BTLS EA 750ML NERO D AVOLA & PG & MOS & PN
12079,2026-04,6780942,6780940,854559000222,347250,2026-04-01,2026-04-30,STEMMARI NERO AVOL22,162.0,6   B,6.0,B,9.33,6.75,61.92,CONTAINS: 6BTLS EA 750ML NERO D AVOLA & PG & MOS & PN
12080,2026-04,6781140,6780940,854559000024,434670,2026-04-01,2026-04-30,STEMMARI P GRIG 2023,162.0,6   B,6.0,B,9.33,6.75,61.92,CONTAINS: 6BTLS EA 750ML NERO D AVOLA & PG & MOS & PN
12081,2026-04,6781247,6780940,854559000260,434671,2026-04-01,2026-04-30,STEMMARI PN NOIR 22,162.0,6   B,6.0,B,9.33,6.75,61.92,CONTAINS: 6BTLS EA 750ML NERO D AVOLA & PG & MOS & PN
12082,2026-04,6780843,6781248,854559000062,434677,2026-04-01,2026-04-30,STEMMARI MOSCATO 24,111.84,8   B,8.0,B,9.33,6.99,37.44,CONTAINS: 8BTL EA 750ML PINOT NOIR & MOSCATO
12083,2026-04,6781247,6781248,854559000260,434671,2026-04-01,2026-04-30,STEMMARI PN NOIR 22,111.84,8   B,8.0,B,9.33,6.99,37.44,CONTAINS: 8BTL EA 750ML PINOT NOIR & MOSCATO
12084,2026-04,5147248,6918046,0,664836,2026-04-01,2026-04-30,STUDIO ROSE 25,227.89,3   B,3.0,B,13.33,11.33,39.98,"CONTAINS: MIRAVAL ROSE 1 CS 750ML, STUDIO ROSE 3BTL 750ML"
12085,2026-04,6918047,6918046,0,664834,2026-04-01,2026-04-30,MIRAVAL ROSE 2025,227.89,1   C,1.0,C,18.99,16.15,39.98,"CONTAINS: MIRAVAL ROSE 1 CS 750ML, STUDIO ROSE 3BTL 750ML"
12086,2026-04,7078741,7078742,898432002002,595003,2026-04-01,2026-04-30,DULCE VIDA ORG BLANC,109.99,3   B,3.0,B,26.49,17.34,57.95,CONTAINS: 3BT EA -750ML DULCE VIDA ORG BLANCO & REPOSADO
12087,2026-04,7078840,7078742,898432002033,595004,2026-04-01,2026-04-30,DULCE VIDA ORG REPO,109.99,3   B,3.0,B,29.49,19.31,57.95,CONTAINS: 3BT EA -750ML DULCE VIDA ORG BLANCO & REPOSADO
12088,2026-04,7078741,7078843,898432002002,595003,2026-04-01,2026-04-30,DULCE VIDA ORG BLANC,82.99,2   B,2.0,B,26.49,19.63,28.97,CONTAINS: 3BT-EA 750ML DV ORGANIC BLANC & REPOSADO
12089,2026-04,7078840,7078843,898432002033,595004,2026-04-01,2026-04-30,DULCE VIDA ORG REPO,82.99,2   B,2.0,B,29.49,21.85,28.97,CONTAINS: 3BT-EA 750ML DV ORGANIC BLANC & REPOSADO
12090,2026-04,7080040,7080041,810155750015,745521,2026-04-01,2026-04-30,HIGH GROUND EST VOD,268.7,1   C,1.0,C,22.39,20.2,29.09,CONTAINS: 1CS 750ML HIGH GROUND & 1BTL 750ML EVIL BEAN COFF
12091,2026-04,8084040,7080041,810155750053,745525,2026-04-01,2026-04-30,EVIL BEAN COFFEE 6P,268.7,1   B,1.0,B,29.09,26.24,29.09,CONTAINS: 1CS 750ML HIGH GROUND & 1BTL 750ML EVIL BEAN COFF
12092,2026-04,1338403,7080044,851694003682,NON_ALC,2026-04-01,2026-04-30,Q GINGER BEER GLS24P,270.0,1   C,1.0,C,1.0,0.92,22.7,CONTAINS: 1CS  750ML HIGH GROUND VODKA & 1CS Q DRINKS GIN
12093,2026-04,7080040,7080044,810155750015,745521,2026-04-01,2026-04-30,HIGH GROUND EST VOD,270.0,1   C,1.0,C,22.39,20.65,22.7,CONTAINS: 1CS  750ML HIGH GROUND VODKA & 1CS Q DRINKS GIN
12094,2026-04,7124640,7124645,87872633369,576904,2026-04-01,2026-04-30,STELLA ROSA BLACK,145.08,1   C,1.0,C,11.33,10.52,11.1,CONTAINS: 1C-750ML STELLA R BLK/2BTL-750ML RIVA SAUV BL14PK
12095,2026-04,7960640,7124645,87872651059,668769,2026-04-01,2026-04-30,RIVA DE LA R SB 2023,145.08,2   B,2.0,B,10.09,9.37,11.1,CONTAINS: 1C-750ML STELLA R BLK/2BTL-750ML RIVA SAUV BL14PK
12096,2026-04,7130040,7130041,87872630009,752411,2026-04-01,2026-04-30,STELLA R BLK BRAND6P,168.0,2   B,2.0,B,30.09,27.99,12.54,"CONTAINS: STELLA R BRND 2B-750ML EA,TROP PAS/BLK/HPEACH 6PK"
12097,2026-04,7130140,7130041,87872630016,750093,2026-04-01,2026-04-30,STELLA R PCH BRAND6P,168.0,2   B,2.0,B,30.09,27.99,12.54,"CONTAINS: STELLA R BRND 2B-750ML EA,TROP PAS/BLK/HPEACH 6PK"
12098,2026-04,7130240,7130041,87872630023,752416,2026-04-01,2026-04-30,STELLA R TROP BRAN6P,168.0,2   B,2.0,B,30.09,27.99,12.54,"CONTAINS: STELLA R BRND 2B-750ML EA,TROP PAS/BLK/HPEACH 6PK"
12099,2026-04,3340342,7433046,84692657841,641541,2026-04-01,2026-04-30,RESONANCE CH WIL 23,1395.76,1   C,1.0,C,38.33,37.68,24.0,CONTAINS: CAKEBRD CHAR 2 CS750ML RESONANCE CHARD 1 CS 750ML
12100,2026-04,7433045,7433046,84692478941,93311,2026-04-01,2026-04-30,CAKEBREAD CHARD 23,1395.76,2   C,2.0,C,39.99,39.31,24.0,CONTAINS: CAKEBRD CHAR 2 CS750ML RESONANCE CHARD 1 CS 750ML
12101,2026-04,7591321,7591342,196383000727,618963,2026-04-01,2026-04-30,OUTLIER PN 23 6P,179.0,1   B,1.0,B,50.0,34.69,79.0,CONTAINS: 1CS 750ML OUTLINER PN & 1BT 1.5L
12102,2026-04,7591341,7591342,196383000291,618963,2026-04-01,2026-04-30,OUTLIER PN 23,179.0,1   C,1.0,C,17.33,12.02,79.0,CONTAINS: 1CS 750ML OUTLINER PN & 1BT 1.5L
12103,2026-04,7602540,7602534,850072192130,,2026-04-01,2026-04-30,GOODMELL STR HIB 5M,368.0,1   C,1.0,C,14.0,11.39,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M STR"
12104,2026-04,7602541,7602534,850072192369,,2026-04-01,2026-04-30,GOODMELL STR HIB 10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M STR"
12105,2026-04,7602641,7602534,850072192352,,2026-04-01,2026-04-30,GOODMELL MEY LEMO10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M STR"
12106,2026-04,7602741,7602534,850072192314,,2026-04-01,2026-04-30,GOODMELL WH PEACH10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M STR"
12107,2026-04,7602841,7602534,850072192321,,2026-04-01,2026-04-30,GOODMELL GRFR HAB10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M STR"
12108,2026-04,7602541,7602544,850072192369,,2026-04-01,2026-04-30,GOODMELL STR HIB 10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M LIM"
12109,2026-04,7602640,7602544,850072192154,,2026-04-01,2026-04-30,GOODMELL MEY LEMON5M,368.0,1   C,1.0,C,14.0,11.39,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M LIM"
12110,2026-04,7602641,7602544,850072192352,,2026-04-01,2026-04-30,GOODMELL MEY LEMO10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M LIM"
12111,2026-04,7602741,7602544,850072192314,,2026-04-01,2026-04-30,GOODMELL WH PEACH10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M LIM"
12112,2026-04,7602841,7602544,850072192321,,2026-04-01,2026-04-30,GOODMELL GRFR HAB10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M LIM"
12113,2026-04,7602541,7602554,850072192369,,2026-04-01,2026-04-30,GOODMELL STR HIB 10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5MPEAC"
12114,2026-04,7602641,7602554,850072192352,,2026-04-01,2026-04-30,GOODMELL MEY LEMO10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5MPEAC"
12115,2026-04,7602740,7602554,850072192192,,2026-04-01,2026-04-30,GOODMELL WH PEACH5M,368.0,1   C,1.0,C,14.0,11.39,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5MPEAC"
12116,2026-04,7602741,7602554,850072192314,,2026-04-01,2026-04-30,GOODMELL WH PEACH10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5MPEAC"
12117,2026-04,7602841,7602554,850072192321,,2026-04-01,2026-04-30,GOODMELL GRFR HAB10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5MPEAC"
12118,2026-04,7602541,7602564,850072192369,,2026-04-01,2026-04-30,GOODMELL STR HIB 10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M GRF"
12119,2026-04,7602641,7602564,850072192352,,2026-04-01,2026-04-30,GOODMELL MEY LEMO10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M GRF"
12120,2026-04,7602741,7602564,850072192314,,2026-04-01,2026-04-30,GOODMELL WH PEACH10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M GRF"
12121,2026-04,7602840,7602564,850072192178,,2026-04-01,2026-04-30,GOODMELL GRFRT HAB5M,368.0,1   C,1.0,C,14.0,11.39,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M GRF"
12122,2026-04,7602841,7602564,850072192321,,2026-04-01,2026-04-30,GOODMELL GRFR HAB10M,368.0,1   C,1.0,C,15.33,12.48,84.0,"CONTAINS: 1CS 12OZ/10M PEAC,STRAW,LIMON,GRFR,1CS12OZ/5M GRF"
12123,2026-04,7605040,7605044,620221420205,,2026-04-01,2026-04-30,MARY J BERRY LEM 10M,85.0,1   C,1.0,C,14.09,8.89,49.7,CONTAINS: 1CS EA BERRY LEMONADE 12OZ AND 2OZ 10MG
12124,2026-04,7605070,7605044,620221430204,,2026-04-01,2026-04-30,MARY J BERRY LEM10M,85.0,1   C,1.0,C,25.08,15.82,49.7,CONTAINS: 1CS EA BERRY LEMONADE 12OZ AND 2OZ 10MG
12125,2026-04,7605140,7605144,620221420120,,2026-04-01,2026-04-30,MARY J GRN APPLE 10M,85.0,1   C,1.0,C,14.09,8.89,49.7,CONTAINS: 1CS EACH GREEN APPLE 12OZ & 2OZ
12126,2026-04,7605170,7605144,620221430129,,2026-04-01,2026-04-30,MARY J GRN APPLE 10M,85.0,1   C,1.0,C,25.08,15.82,49.7,CONTAINS: 1CS EACH GREEN APPLE 12OZ & 2OZ
12127,2026-04,7605240,7605244,620221420038,,2026-04-01,2026-04-30,MARY J ORA CREAM 10M,85.0,1   C,1.0,C,14.09,8.89,49.7,CONTAINS: 1CS EACH ORANGE CREAM 12OZ & 2OZ 10MG
12128,2026-04,7605270,7605244,620221430037,,2026-04-01,2026-04-30,MARY J ORA CREAM 10M,85.0,1   C,1.0,C,25.08,15.82,49.7,CONTAINS: 1CS EACH ORANGE CREAM 12OZ & 2OZ 10MG
12129,2026-04,7605440,7605444,620221420366,,2026-04-01,2026-04-30,MARY J COLA 10M,85.0,1   C,1.0,C,14.09,8.89,49.7,CONTAINS: 1CS EACH COLA 12OZ & GRAPE 2OZ 10MG
12130,2026-04,7605670,7605444,620221430044,,2026-04-01,2026-04-30,MARY J GRAPE 10M,85.0,1   C,1.0,C,25.08,15.82,49.7,CONTAINS: 1CS EACH COLA 12OZ & GRAPE 2OZ 10MG
12131,2026-04,7605070,7605744,620221430204,,2026-04-01,2026-04-30,MARY J BERRY LEM10M,70.0,1   C,1.0,C,25.08,6.52,199.22,"CONTAINS: 1CS EA GRA,GRAPL,BERRY,ORANGE CR 2OZ/2CS VAR PK"
12132,2026-04,7605170,7605744,620221430129,,2026-04-01,2026-04-30,MARY J GRN APPLE 10M,70.0,1   C,1.0,C,25.08,6.52,199.22,"CONTAINS: 1CS EA GRA,GRAPL,BERRY,ORANGE CR 2OZ/2CS VAR PK"
12133,2026-04,7605270,7605744,620221430037,,2026-04-01,2026-04-30,MARY J ORA CREAM 10M,70.0,1   C,1.0,C,25.08,6.52,199.22,"CONTAINS: 1CS EA GRA,GRAPL,BERRY,ORANGE CR 2OZ/2CS VAR PK"
12134,2026-04,7605670,7605744,620221430044,,2026-04-01,2026-04-30,MARY J GRAPE 10M,70.0,1   C,1.0,C,25.08,6.52,199.22,"CONTAINS: 1CS EA GRA,GRAPL,BERRY,ORANGE CR 2OZ/2CS VAR PK"
12135,2026-04,7605740,7605744,0,,2026-04-01,2026-04-30,MARY J VARIETY 10M,70.0,2   C,2.0,C,2.86,0.74,199.22,"CONTAINS: 1CS EA GRA,GRAPL,BERRY,ORANGE CR 2OZ/2CS VAR PK"
12136,2026-04,7608840,7608944,864738000196,NON_ALC,2026-04-01,2026-04-30,SUNBUZZ MARGARITA 5M,152.0,3   B,3.0,B,12.67,12.66,0.04,"CONTAINS: 3BTL EA 750ML/5MG COSMO,ESPR,JALAP,MARGARITA"
12137,2026-04,7608940,7608944,864738000103,NON_ALC,2026-04-01,2026-04-30,SUNBUZZ COSMOPOL 5M,152.0,3   B,3.0,B,12.67,12.66,0.04,"CONTAINS: 3BTL EA 750ML/5MG COSMO,ESPR,JALAP,MARGARITA"
12138,2026-04,7609040,7608944,864738000165,NON_ALC,2026-04-01,2026-04-30,SUNBUZZ JALAPENO 5M,152.0,3   B,3.0,B,12.67,12.66,0.04,"CONTAINS: 3BTL EA 750ML/5MG COSMO,ESPR,JALAP,MARGARITA"
12139,2026-04,7609140,7608944,864738000189,NON_ALC,2026-04-01,2026-04-30,SUNBUZZ ESPRESSO 5M,152.0,3   B,3.0,B,12.67,12.66,0.04,"CONTAINS: 3BTL EA 750ML/5MG COSMO,ESPR,JALAP,MARGARITA"
12140,2026-04,7610530,7610531,810150501346,,2026-04-01,2026-04-30,CHEECH HI TEA PAL10M,151.08,1   C,1.0,C,12.59,6.67,134.06,"CONTAINS: 1CS EA 16OZ HI PALMER, PEACH & 2OZ MIX BERRY"
12141,2026-04,7610630,7610531,810150501346,,2026-04-01,2026-04-30,CHEECH HI TEA PCH10M,151.08,1   C,1.0,C,12.59,6.67,134.06,"CONTAINS: 1CS EA 16OZ HI PALMER, PEACH & 2OZ MIX BERRY"
12142,2026-04,7610870,7610531,0,NON_ALC,2026-04-01,2026-04-30,CHONG MIX BR SHOT10M,151.08,1   C,1.0,C,33.52,17.75,134.06,"CONTAINS: 1CS EA 16OZ HI PALMER, PEACH & 2OZ MIX BERRY"
12143,2026-04,7610530,7610534,810150501346,,2026-04-01,2026-04-30,CHEECH HI TEA PAL10M,151.08,1   C,1.0,C,12.59,6.67,134.06,"CONTAINS: 1CS EA 16OZ HI PALMER, PEACH & 2OZ LEMON SHOT"
12144,2026-04,7610630,7610534,810150501346,,2026-04-01,2026-04-30,CHEECH HI TEA PCH10M,151.08,1   C,1.0,C,12.59,6.67,134.06,"CONTAINS: 1CS EA 16OZ HI PALMER, PEACH & 2OZ LEMON SHOT"
12145,2026-04,7610770,7610534,0,NON_ALC,2026-04-01,2026-04-30,CHEECH LEM SHOT 10M,151.08,1   C,1.0,C,33.52,17.75,134.06,"CONTAINS: 1CS EA 16OZ HI PALMER, PEACH & 2OZ LEMON SHOT"
12146,2026-04,7610870,7611041,0,NON_ALC,2026-04-01,2026-04-30,CHONG MIX BR SHOT10M,151.08,1   C,1.0,C,33.52,17.75,134.06,"CONTAINS: 1CS EA 12OZ FR/PUNC,OR PUNCH & 1C 2OZ BERR SHOT"
12147,2026-04,7611040,7611041,810150503623,,2026-04-01,2026-04-30,ROLL LD FRT PUNCH10M,151.08,1   C,1.0,C,12.59,6.67,134.06,"CONTAINS: 1CS EA 12OZ FR/PUNC,OR PUNCH & 1C 2OZ BERR SHOT"
12148,2026-04,7611140,7611041,810150503616,,2026-04-01,2026-04-30,ROLL LD ORA PUNCH10M,151.08,1   C,1.0,C,12.59,6.67,134.06,"CONTAINS: 1CS EA 12OZ FR/PUNC,OR PUNCH & 1C 2OZ BERR SHOT"
12149,2026-04,7610770,7611044,0,NON_ALC,2026-04-01,2026-04-30,CHEECH LEM SHOT 10M,151.08,1   C,1.0,C,33.52,17.75,134.06,"CONTAINS: 1CS EA 12OZ FR/PUNCH,OR PUNCH & 1CS 2OZ LEM SHOT"
12150,2026-04,7611040,7611044,810150503623,,2026-04-01,2026-04-30,ROLL LD FRT PUNCH10M,151.08,1   C,1.0,C,12.59,6.67,134.06,"CONTAINS: 1CS EA 12OZ FR/PUNCH,OR PUNCH & 1CS 2OZ LEM SHOT"
12151,2026-04,7611140,7611044,810150503616,,2026-04-01,2026-04-30,ROLL LD ORA PUNCH10M,151.08,1   C,1.0,C,12.59,6.67,134.06,"CONTAINS: 1CS EA 12OZ FR/PUNCH,OR PUNCH & 1CS 2OZ LEM SHOT"
12152,2026-04,7611530,7611534,810073082878,NON_ALC,2026-04-01,2026-04-30,CANN LOBOY CRANSG 2M,82.95,1   C,1.0,C,16.99,9.33,68.01,CONTAINS: 1CS 8OZ LOBOY CRAN & 3BTL 750ML SPRITZ
12153,2026-04,7611640,7611534,810073083974,NON_ALC,2026-04-01,2026-04-30,CANN SPRITZ 3.5M,82.95,3   B,3.0,B,27.67,15.2,68.01,CONTAINS: 1CS 8OZ LOBOY CRAN & 3BTL 750ML SPRITZ
12154,2026-04,7611541,7611542,810073082892,,2026-04-01,2026-04-30,CANN HIBOY CRANSG5M,98.95,1   C,1.0,C,13.99,8.29,68.01,CONTAINS: 1CS 12OZ/5MG CRAN & 3BT 750ML SPRITZ
12155,2026-04,7611640,7611542,810073083974,NON_ALC,2026-04-01,2026-04-30,CANN SPRITZ 3.5M,98.95,3   B,3.0,B,27.67,16.4,68.01,CONTAINS: 1CS 12OZ/5MG CRAN & 3BT 750ML SPRITZ
12156,2026-04,7611540,7611544,810073084070,NON_ALC,2026-04-01,2026-04-30,CANN HI'ER CRANSG10M,107.95,1   C,1.0,C,15.49,9.5,68.01,CONTAINS: 1CS 12OZ CRAN/3BTL 750ML SPRITZ
12157,2026-04,7611640,7611544,810073083974,NON_ALC,2026-04-01,2026-04-30,CANN SPRITZ 3.5M,107.95,3   B,3.0,B,27.67,16.97,68.01,CONTAINS: 1CS 12OZ CRAN/3BTL 750ML SPRITZ
12158,2026-04,5868062,7638048,121846114,776011,2026-04-01,2026-04-30,FAR NIENTE DOLC21 6P,325.0,1   B,1.0,B,65.0,49.71,99.94,CONTAINS: 6BT 750ML FAR NIENTE CHARD & 1BT 375ML DOLCE
12159,2026-04,7638058,7638048,30174091122,560084,2026-04-01,2026-04-30,FAR NIENTE CH 23,325.0,6   B,6.0,B,59.99,45.88,99.94,CONTAINS: 6BT 750ML FAR NIENTE CHARD & 1BT 375ML DOLCE
12160,2026-04,7850943,7851142,852672008095,611400,2026-04-01,2026-04-30,L FRANC AVNI PN AH23,443.88,6   B,6.0,B,38.99,36.98,24.0,CONTAINS: 6B 750ML EA LINGUA FRANCA AVNI CHARD & P.NOIR
